No,year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,wd,WSPM,station,full_date,pm25_ispu,pm10_ispu,so2_ispu,co_ispu,o3_ispu,no2_ispu
14322,2014,10,18,17,219.0,333.0,69.0,107.0,3900.0,159.0,17.9,1010.6,11.2,0.0,NNE,0.5,Dongsi,2014-10-18,268.6,191.5,56.640625,0.0,66.95652173913044,61.25
14323,2014,10,18,18,219.0,347.0,44.0,139.0,3100.0,103.0,16.1,1011.0,11.7,0.0,E,0.9,Dongsi,2014-10-18,268.6,198.5,0.0,0.0,0.0,74.58333333333334
14324,2014,10,18,19,239.0,362.0,37.0,170.0,3100.0,57.0,14.9,1011.3,11.9,0.0,E,0.9,Dongsi,2014-10-18,288.6,217.14285714285714,0.0,0.0,0.0,87.5
14325,2014,10,18,20,265.0,416.0,36.0,207.0,3300.0,27.0,13.9,1011.5,11.9,0.0,NE,0.6,Dongsi,2014-10-18,305.84935897435895,294.2857142857143,0.0,0.0,0.0,100.75268817204301
14326,2014,10,18,21,288.0,420.0,35.0,236.0,3500.0,6.0,13.1,1011.8,11.8,0.0,ESE,0.7,Dongsi,2014-10-18,315.06410256410254,300.0,0.0,0.0,0.0,103.87096774193549
14327,2014,10,18,22,279.0,387.0,36.0,224.0,3200.0,8.0,13.0,1011.6,11.9,0.0,ESE,0.2,Dongsi,2014-10-18,311.4583333333333,252.85714285714286,0.0,0.0,0.0,102.58064516129032
14328,2014,10,18,23,288.0,426.0,30.0,224.0,3600.0,3.0,13.2,1010.8,12.1,0.0,ESE,1.2,Dongsi,2014-10-18,315.06410256410254,307.5,0.0,0.0,0.0,102.58064516129032
14329,2014,10,19,0,303.0,428.0,31.0,221.0,3600.0,3.0,14.7,1010.9,12.0,0.0,E,0.9,Dongsi,2014-10-19,321.07371794871796,310.0,0.0,0.0,0.0,102.25806451612904
14330,2014,10,19,1,306.0,441.0,29.0,197.0,3400.0,2.0,13.9,1010.8,11.9,0.0,NE,1.1,Dongsi,2014-10-19,322.27564102564105,326.25,0.0,0.0,0.0,98.75
14331,2014,10,19,2,305.0,437.0,21.0,194.0,3900.0,2.0,13.8,1010.3,11.8,0.0,E,0.1,Dongsi,2014-10-19,321.875,321.25,0.0,0.0,0.0,97.5
14332,2014,10,19,3,294.0,446.0,16.0,204.0,3300.0,3.0,13.4,1010.0,11.8,0.0,NNE,0.9,Dongsi,2014-10-19,317.46794871794873,332.5,0.0,0.0,0.0,100.43010752688173
14333,2014,10,19,4,308.0,444.0,15.0,188.0,3400.0,4.0,13.4,1010.0,12.0,0.0,NE,1.1,Dongsi,2014-10-19,323.0769230769231,330.0,0.0,0.0,0.0,95.0
14334,2014,10,19,5,331.0,508.0,14.0,174.0,4600.0,2.0,13.6,1010.0,11.8,0.0,E,1.1,Dongsi,2014-10-19,332.2916666666667,,0.0,57.5,0.0,89.16666666666667
14335,2014,10,19,6,331.0,492.0,13.0,164.0,4300.0,2.0,13.1,1010.6,11.8,0.0,SSW,0.5,Dongsi,2014-10-19,332.2916666666667,390.0,0.0,53.75,0.0,85.0
14336,2014,10,19,7,322.0,450.0,12.0,149.0,4100.0,2.0,14.0,1010.9,12.0,0.0,NW,1.0,Dongsi,2014-10-19,328.68589743589746,337.5,0.0,51.25,0.0,78.75
14337,2014,10,19,8,301.0,441.0,11.0,129.0,3700.0,2.0,15.4,1011.1,12.5,0.0,E,1.3,Dongsi,2014-10-19,320.2724358974359,326.25,0.0,0.0,0.0,70.41666666666667
14338,2014,10,19,9,301.0,426.0,11.0,134.0,3800.0,2.0,16.3,1011.3,12.3,0.0,ENE,1.1,Dongsi,2014-10-19,320.2724358974359,307.5,0.0,0.0,0.0,72.5
14339,2014,10,19,10,310.0,439.0,13.0,153.0,3700.0,3.0,17.7,1010.8,12.4,0.0,ENE,1.3,Dongsi,2014-10-19,323.87820512820514,323.75,0.0,0.0,0.0,80.41666666666667
14340,2014,10,19,11,324.0,454.0,14.0,167.0,3700.0,3.0,19.6,1010.1,10.3,0.0,SSW,2.7,Dongsi,2014-10-19,329.4871794871795,342.5,0.0,0.0,0.0,86.25
14341,2014,10,19,12,248.0,301.0,32.0,123.0,2100.0,31.0,20.2,1009.5,11.4,0.0,SSW,1.7,Dongsi,2014-10-19,297.6,175.5,0.0,0.0,0.0,67.91666666666667
14342,2014,10,19,13,187.0,240.0,34.0,69.0,1600.0,65.0,20.3,1009.1,11.5,0.0,SSW,2.9,Dongsi,2014-10-19,236.6,145.0,0.0,0.0,0.0,0.0
14343,2014,10,19,14,185.0,233.0,26.0,59.0,1500.0,83.0,20.2,1009.1,11.7,0.0,S,1.5,Dongsi,2014-10-19,234.6,141.5,0.0,0.0,0.0,0.0
14344,2014,10,19,15,165.0,180.0,20.0,47.0,1300.0,102.0,20.1,1009.1,11.8,0.0,SSW,2.0,Dongsi,2014-10-19,214.6,115.0,0.0,0.0,0.0,0.0
14345,2014,10,19,16,138.0,168.0,15.0,47.0,1200.0,106.0,19.1,1009.3,12.4,0.0,E,0.9,Dongsi,2014-10-19,186.9473684210526,109.0,0.0,0.0,0.0,0.0
14346,2014,10,19,17,134.0,154.0,13.0,53.0,1200.0,102.0,16.9,1009.9,12.6,0.0,ENE,0.7,Dongsi,2014-10-19,182.73684210526315,102.0,0.0,0.0,0.0,0.0
14347,2014,10,19,18,131.0,167.0,12.0,73.0,1300.0,78.0,16.1,1010.4,12.8,0.0,SE,0.6,Dongsi,2014-10-19,179.57894736842104,108.5,0.0,0.0,0.0,0.0
14348,2014,10,19,19,138.0,198.0,11.0,88.0,1400.0,60.0,17.4,1010.6,12.9,0.0,SW,1.2,Dongsi,2014-10-19,186.9473684210526,124.0,0.0,0.0,0.0,53.333333333333336
14349,2014,10,19,20,229.0,345.0,9.0,153.0,2500.0,16.0,17.4,1011.1,13.3,0.0,SSW,2.1,Dongsi,2014-10-19,278.6,197.5,0.0,0.0,0.0,80.41666666666667
14350,2014,10,19,21,168.0,187.0,5.0,67.0,1300.0,52.0,17.2,1011.5,13.3,0.0,SW,1.4,Dongsi,2014-10-19,217.6,118.5,0.0,0.0,0.0,0.0
14351,2014,10,19,22,157.0,166.0,4.0,86.0,1300.0,24.0,16.7,1011.6,13.4,0.0,WSW,1.1,Dongsi,2014-10-19,206.6,108.0,0.0,0.0,0.0,52.5
14352,2014,10,19,23,125.0,137.0,6.0,47.0,1100.0,44.0,16.4,1011.6,13.3,0.0,WSW,1.4,Dongsi,2014-10-19,173.26315789473682,93.5,0.0,0.0,0.0,0.0
14353,2014,10,20,0,132.0,132.0,5.0,49.0,1100.0,36.0,16.2,1011.8,13.5,0.0,SW,0.9,Dongsi,2014-10-20,180.6315789473684,91.0,0.0,0.0,0.0,0.0
14354,2014,10,20,1,134.0,134.0,4.0,53.0,1100.0,28.0,15.1,1011.8,13.5,0.0,ESE,0.8,Dongsi,2014-10-20,182.73684210526315,92.0,0.0,0.0,0.0,0.0
14355,2014,10,20,2,139.0,139.0,4.0,60.0,1100.0,17.0,14.0,1011.4,13.0,0.0,ESE,0.9,Dongsi,2014-10-20,188.0,94.5,0.0,0.0,0.0,0.0
14356,2014,10,20,3,143.0,143.0,4.0,67.0,1100.0,6.0,13.9,1011.4,13.3,0.0,NE,1.1,Dongsi,2014-10-20,192.21052631578948,96.5,0.0,0.0,0.0,0.0
14357,2014,10,20,4,137.0,144.0,3.0,69.0,1200.0,2.0,13.0,1011.6,12.4,0.0,SE,0.4,Dongsi,2014-10-20,185.89473684210526,97.0,0.0,0.0,0.0,0.0
14358,2014,10,20,5,146.0,173.0,2.0,73.0,1300.0,2.0,12.2,1011.9,11.9,0.0,E,0.0,Dongsi,2014-10-20,195.36842105263156,111.5,0.0,0.0,0.0,0.0
14359,2014,10,20,6,221.0,293.0,2.0,99.0,2000.0,2.0,12.2,1012.5,12.0,0.0,E,1.6,Dongsi,2014-10-20,270.6,171.5,0.0,0.0,0.0,57.916666666666664
14360,2014,10,20,7,233.0,318.0,2.0,98.0,2300.0,2.0,13.1,1013.0,12.9,0.0,E,0.7,Dongsi,2014-10-20,282.6,184.0,0.0,0.0,0.0,57.5
14361,2014,10,20,8,193.0,266.0,2.0,88.0,2200.0,3.0,13.7,1014.3,13.7,0.0,SSW,0.3,Dongsi,2014-10-20,242.6,158.0,0.0,0.0,0.0,53.333333333333336
14362,2014,10,20,9,186.0,248.0,3.0,85.0,2000.0,2.0,16.3,1013.8,13.8,0.0,E,2.1,Dongsi,2014-10-20,235.6,149.0,0.0,0.0,0.0,52.083333333333336
14364,2014,10,20,11,214.0,245.0,6.0,80.0,1300.0,45.0,17.2,1014.1,13.5,0.0,ESE,2.7,Dongsi,2014-10-20,263.6,147.5,0.0,0.0,0.0,0.0
14365,2014,10,20,12,225.0,252.0,8.0,100.0,1700.0,44.0,16.5,1013.5,13.4,0.0,SE,2.1,Dongsi,2014-10-20,274.6,151.0,0.0,0.0,0.0,58.333333333333336
14366,2014,10,20,13,245.0,300.0,6.0,111.0,1900.0,40.0,16.1,1013.8,13.0,0.0,ESE,1.4,Dongsi,2014-10-20,294.6,175.0,0.0,0.0,0.0,62.91666666666667
14367,2014,10,20,14,254.0,285.0,3.0,113.0,1900.0,29.0,16.6,1013.7,13.1,0.0,ESE,1.8,Dongsi,2014-10-20,301.4423076923077,167.5,0.0,0.0,0.0,63.75
14368,2014,10,20,15,230.0,230.0,2.0,95.0,1800.0,38.0,17.0,1014.2,12.9,0.0,SSE,0.8,Dongsi,2014-10-20,279.6,140.0,0.0,0.0,0.0,56.25
14369,2014,10,20,16,200.0,200.0,5.0,83.0,1800.0,57.0,16.5,1014.4,12.8,0.0,SE,0.8,Dongsi,2014-10-20,249.6,125.0,0.0,0.0,0.0,51.25
14370,2014,10,20,17,188.0,188.0,5.0,83.0,1800.0,54.0,15.2,1015.7,12.9,0.0,ESE,0.6,Dongsi,2014-10-20,237.6,119.0,0.0,0.0,0.0,51.25
14371,2014,10,20,18,198.0,198.0,6.0,94.0,2000.0,43.0,14.6,1016.6,13.1,0.0,N,0.6,Dongsi,2014-10-20,247.6,124.0,0.0,0.0,0.0,55.833333333333336
14372,2014,10,20,19,212.0,212.0,6.0,99.0,2100.0,27.0,15.0,1017.6,13.4,0.0,SSE,1.4,Dongsi,2014-10-20,261.6,131.0,0.0,0.0,0.0,57.916666666666664
14373,2014,10,20,20,204.0,204.0,6.0,86.0,2000.0,30.0,15.9,1018.2,12.1,0.0,S,1.9,Dongsi,2014-10-20,253.6,127.0,0.0,0.0,0.0,52.5
14374,2014,10,20,21,187.0,187.0,10.0,68.0,1900.0,29.0,15.3,1018.9,8.5,0.0,ESE,1.7,Dongsi,2014-10-20,236.6,118.5,0.0,0.0,0.0,0.0
14375,2014,10,20,22,134.0,134.0,14.0,61.0,1600.0,26.0,14.8,1019.4,7.1,0.0,SSE,1.9,Dongsi,2014-10-20,182.73684210526315,92.0,0.0,0.0,0.0,0.0
14376,2014,10,20,23,72.0,72.0,13.0,55.0,1100.0,21.0,14.4,1019.9,5.7,0.0,SSE,2.0,Dongsi,2014-10-20,117.47368421052632,61.0,0.0,0.0,0.0,0.0
14377,2014,10,21,0,32.0,32.0,9.0,41.0,900.0,26.0,14.1,1020.3,4.7,0.0,SSE,2.5,Dongsi,2014-10-21,70.67669172932331,0.0,0.0,0.0,0.0,0.0
14378,2014,10,21,1,15.0,15.0,9.0,40.0,700.0,24.0,13.8,1020.6,1.4,0.0,SE,2.2,Dongsi,2014-10-21,0.0,0.0,0.0,0.0,0.0,0.0
14379,2014,10,21,2,11.0,11.0,7.0,52.0,600.0,10.0,13.2,1020.3,0.9,0.0,ESE,1.3,Dongsi,2014-10-21,0.0,0.0,0.0,0.0,0.0,0.0
14380,2014,10,21,3,13.0,13.0,10.0,46.0,500.0,12.0,12.6,1020.0,0.0,0.0,S,0.7,Dongsi,2014-10-21,0.0,0.0,0.0,0.0,0.0,0.0
14381,2014,10,21,4,13.0,13.0,22.0,37.0,800.0,26.0,12.3,1020.0,-0.3,0.0,SSE,1.1,Dongsi,2014-10-21,0.0,0.0,0.0,0.0,0.0,0.0
14382,2014,10,21,5,6.0,6.0,30.0,37.0,1300.0,24.0,12.0,1020.2,-1.9,0.0,SW,1.7,Dongsi,2014-10-21,0.0,0.0,0.0,0.0,0.0,0.0
14383,2014,10,21,6,11.0,11.0,30.0,47.0,1400.0,16.0,12.1,1021.0,-2.9,0.0,S,1.7,Dongsi,2014-10-21,0.0,0.0,0.0,0.0,0.0,0.0
14384,2014,10,21,7,12.0,12.0,34.0,57.0,1600.0,10.0,12.1,1021.7,-1.8,0.0,SSW,0.7,Dongsi,2014-10-21,0.0,0.0,0.0,0.0,0.0,0.0
14385,2014,10,21,8,9.0,9.0,29.0,59.0,1400.0,9.0,12.4,1022.3,-3.0,0.0,SSW,1.2,Dongsi,2014-10-21,0.0,0.0,0.0,0.0,0.0,0.0
14386,2014,10,21,9,12.0,12.0,29.0,56.0,1500.0,11.0,12.9,1022.2,-3.4,0.0,WSW,1.4,Dongsi,2014-10-21,0.0,0.0,0.0,0.0,0.0,0.0
14388,2014,10,21,11,15.0,15.0,26.0,59.0,1400.0,16.0,13.5,1021.5,-4.2,0.0,S,2.3,Dongsi,2014-10-21,0.0,0.0,0.0,0.0,0.0,0.0
14389,2014,10,21,12,19.0,19.0,27.0,52.0,1500.0,24.0,14.1,1020.6,-3.7,0.0,SSE,1.0,Dongsi,2014-10-21,54.3859649122807,0.0,0.0,0.0,0.0,0.0
14390,2014,10,21,13,13.0,13.0,23.0,47.0,1300.0,34.0,15.3,1019.9,-2.7,0.0,SW,1.6,Dongsi,2014-10-21,0.0,0.0,0.0,0.0,0.0,0.0
14391,2014,10,21,14,15.0,15.0,18.0,37.0,1000.0,44.0,15.0,1019.4,-2.9,0.0,S,2.2,Dongsi,2014-10-21,0.0,0.0,0.0,0.0,0.0,0.0
14392,2014,10,21,15,16.0,59.0,18.0,38.0,1000.0,45.0,14.9,1019.1,-3.0,0.0,SSW,1.8,Dongsi,2014-10-21,50.6265664160401,54.5,0.0,0.0,0.0,0.0
14393,2014,10,21,16,16.0,72.0,19.0,42.0,1100.0,43.0,13.8,1019.0,-3.5,0.0,SSE,1.0,Dongsi,2014-10-21,50.6265664160401,61.0,0.0,0.0,0.0,0.0
14394,2014,10,21,17,19.0,90.0,19.0,47.0,1200.0,38.0,11.7,1019.2,-0.5,0.0,SE,1.0,Dongsi,2014-10-21,54.3859649122807,70.0,0.0,0.0,0.0,0.0
14395,2014,10,21,18,21.0,93.0,20.0,61.0,1600.0,26.0,8.8,1019.6,2.1,0.0,SE,0.6,Dongsi,2014-10-21,56.8922305764411,71.5,0.0,0.0,0.0,0.0
14396,2014,10,21,19,34.0,101.0,25.0,85.0,2100.0,6.0,8.2,1020.0,1.8,0.0,SE,0.9,Dongsi,2014-10-21,73.18295739348372,75.5,0.0,0.0,0.0,52.083333333333336
14397,2014,10,21,20,41.0,130.0,28.0,92.0,2400.0,2.0,7.5,1020.4,1.6,0.0,ESE,0.8,Dongsi,2014-10-21,81.95488721804512,90.0,0.0,0.0,0.0,55.0
14398,2014,10,21,21,48.0,143.0,28.0,94.0,2400.0,2.0,7.0,1020.5,2.3,0.0,ESE,0.8,Dongsi,2014-10-21,90.72681704260651,96.5,0.0,0.0,0.0,55.833333333333336
14399,2014,10,21,22,48.0,149.0,28.0,88.0,2000.0,2.0,6.5,1020.4,1.8,0.0,ESE,0.8,Dongsi,2014-10-21,90.72681704260651,99.5,0.0,0.0,0.0,53.333333333333336
14400,2014,10,21,23,49.0,138.0,25.0,78.0,1400.0,2.0,8.4,1020.3,3.4,0.0,SSE,0.6,Dongsi,2014-10-21,91.97994987468672,94.0,0.0,0.0,0.0,0.0
14401,2014,10,22,0,42.0,116.0,19.0,69.0,1200.0,2.0,9.9,1020.4,1.3,0.0,SSW,1.1,Dongsi,2014-10-22,83.20802005012533,83.0,0.0,0.0,0.0,0.0
14402,2014,10,22,1,28.0,60.0,16.0,59.0,1100.0,7.0,8.3,1020.2,3.1,0.0,SSE,0.4,Dongsi,2014-10-22,65.6641604010025,55.0,0.0,0.0,0.0,0.0
14403,2014,10,22,2,31.0,92.0,13.0,61.0,1000.0,3.0,7.6,1020.0,3.6,0.0,NE,0.7,Dongsi,2014-10-22,69.42355889724311,71.0,0.0,0.0,0.0,0.0
14404,2014,10,22,3,30.0,76.0,11.0,58.0,800.0,4.0,8.1,1019.7,4.1,0.0,NE,1.0,Dongsi,2014-10-22,68.17042606516291,63.0,0.0,0.0,0.0,0.0
14405,2014,10,22,4,29.0,82.0,10.0,55.0,700.0,4.0,8.5,1019.7,3.7,0.0,ENE,1.2,Dongsi,2014-10-22,66.91729323308272,66.0,0.0,0.0,0.0,0.0
14406,2014,10,22,5,56.0,169.0,11.0,69.0,1800.0,2.0,8.3,1019.6,3.7,0.0,ESE,1.1,Dongsi,2014-10-22,100.63157894736842,109.5,0.0,0.0,0.0,0.0
14407,2014,10,22,6,60.0,171.0,11.0,69.0,1700.0,2.0,8.4,1019.9,3.6,0.0,E,1.2,Dongsi,2014-10-22,104.84210526315789,110.5,0.0,0.0,0.0,0.0
14408,2014,10,22,7,60.0,186.0,12.0,68.0,1700.0,2.0,9.0,1020.5,3.6,0.0,E,1.3,Dongsi,2014-10-22,104.84210526315789,118.0,0.0,0.0,0.0,0.0
14409,2014,10,22,8,55.0,168.0,10.0,61.0,1700.0,2.0,9.4,1020.6,3.4,0.0,E,1.7,Dongsi,2014-10-22,99.49874686716792,109.0,0.0,0.0,0.0,0.0
14410,2014,10,22,9,47.0,161.0,10.0,60.0,1700.0,2.0,10.1,1020.2,4.0,0.0,NE,1.2,Dongsi,2014-10-22,89.47368421052633,105.5,0.0,0.0,0.0,0.0
14411,2014,10,22,10,55.0,161.0,11.0,65.0,1800.0,2.0,10.9,1020.0,4.1,0.0,NE,1.1,Dongsi,2014-10-22,99.49874686716792,105.5,0.0,0.0,0.0,0.0
14412,2014,10,22,11,69.0,203.0,11.0,73.0,2000.0,2.0,11.4,1019.3,4.8,0.0,ESE,1.7,Dongsi,2014-10-22,114.3157894736842,126.5,0.0,0.0,0.0,0.0
14413,2014,10,22,12,74.0,184.0,13.0,80.0,1800.0,3.0,12.1,1018.4,5.5,0.0,ESE,1.9,Dongsi,2014-10-22,119.57894736842105,117.0,0.0,0.0,0.0,0.0
14414,2014,10,22,13,71.0,130.0,14.0,80.0,1300.0,5.0,12.9,1017.3,6.0,0.0,SSE,1.2,Dongsi,2014-10-22,116.42105263157895,90.0,0.0,0.0,0.0,0.0
14415,2014,10,22,14,63.0,143.0,16.0,73.0,1100.0,9.0,13.5,1016.6,6.6,0.0,SE,1.3,Dongsi,2014-10-22,108.0,96.5,0.0,0.0,0.0,0.0
14416,2014,10,22,15,63.0,152.0,15.0,63.0,1000.0,15.0,13.9,1016.0,7.2,0.0,SE,1.1,Dongsi,2014-10-22,108.0,101.0,0.0,0.0,0.0,0.0
14417,2014,10,22,16,70.0,151.0,13.0,65.0,1000.0,15.0,13.3,1015.5,7.5,0.0,E,1.3,Dongsi,2014-10-22,115.36842105263158,100.5,0.0,0.0,0.0,0.0
14418,2014,10,22,17,64.0,127.0,11.0,69.0,1000.0,12.0,12.8,1016.0,7.9,0.0,E,1.6,Dongsi,2014-10-22,109.05263157894737,88.5,0.0,0.0,0.0,0.0
14419,2014,10,22,18,59.0,87.0,11.0,68.0,900.0,15.0,12.8,1016.1,7.9,0.0,ENE,1.4,Dongsi,2014-10-22,103.78947368421052,68.5,0.0,0.0,0.0,0.0
14420,2014,10,22,19,62.0,126.0,11.0,85.0,1100.0,4.0,12.3,1016.2,7.4,0.0,E,1.5,Dongsi,2014-10-22,106.94736842105263,88.0,0.0,0.0,0.0,52.083333333333336
14421,2014,10,22,20,86.0,164.0,13.0,94.0,1400.0,2.0,12.0,1016.2,6.3,0.0,ESE,2.0,Dongsi,2014-10-22,132.21052631578948,107.0,0.0,0.0,0.0,55.833333333333336
14422,2014,10,22,21,94.0,170.0,17.0,92.0,1700.0,2.0,11.8,1016.0,6.9,0.0,E,1.2,Dongsi,2014-10-22,140.6315789473684,110.0,0.0,0.0,0.0,55.0
14423,2014,10,22,22,88.0,159.0,17.0,85.0,1800.0,2.0,11.6,1015.5,6.7,0.0,E,0.7,Dongsi,2014-10-22,134.31578947368422,104.5,0.0,0.0,0.0,52.083333333333336
14424,2014,10,22,23,88.0,166.0,20.0,85.0,1800.0,2.0,11.6,1015.0,6.7,0.0,ENE,0.9,Dongsi,2014-10-22,134.31578947368422,108.0,0.0,0.0,0.0,52.083333333333336
14425,2014,10,23,0,89.0,173.0,19.0,83.0,1900.0,2.0,11.5,1014.7,7.2,0.0,E,1.1,Dongsi,2014-10-23,135.36842105263156,111.5,0.0,0.0,0.0,51.25
14426,2014,10,23,1,95.0,181.0,19.0,81.0,1900.0,2.0,11.4,1014.3,7.5,0.0,ENE,0.6,Dongsi,2014-10-23,141.68421052631578,115.5,0.0,0.0,0.0,50.416666666666664
14427,2014,10,23,2,86.0,167.0,18.0,78.0,1800.0,2.0,11.4,1013.6,7.1,0.0,ENE,1.0,Dongsi,2014-10-23,132.21052631578948,108.5,0.0,0.0,0.0,0.0
14428,2014,10,23,3,81.0,170.0,17.0,78.0,1100.0,2.0,11.2,1013.1,7.5,0.0,E,0.7,Dongsi,2014-10-23,126.94736842105263,110.0,0.0,0.0,0.0,0.0
14429,2014,10,23,4,75.0,152.0,16.0,78.0,1100.0,2.0,11.5,1012.8,7.2,0.0,NNE,0.8,Dongsi,2014-10-23,120.63157894736842,101.0,0.0,0.0,0.0,0.0
14430,2014,10,23,5,78.0,134.0,14.0,80.0,1500.0,2.0,11.7,1012.8,6.8,0.0,E,0.6,Dongsi,2014-10-23,123.78947368421052,92.0,0.0,0.0,0.0,0.0
14431,2014,10,23,6,76.0,151.0,12.0,86.0,1400.0,2.0,11.9,1012.8,7.0,0.0,ENE,1.1,Dongsi,2014-10-23,121.6842105263158,100.5,0.0,0.0,0.0,52.5
14432,2014,10,23,7,78.0,173.0,12.0,86.0,1400.0,2.0,12.2,1013.1,7.3,0.0,NE,1.4,Dongsi,2014-10-23,123.78947368421052,111.5,0.0,0.0,0.0,52.5
14433,2014,10,23,8,83.0,171.0,9.0,78.0,1400.0,2.0,13.0,1013.0,7.9,0.0,NNE,0.9,Dongsi,2014-10-23,129.05263157894737,110.5,0.0,0.0,0.0,0.0
14434,2014,10,23,9,98.0,162.0,6.0,69.0,1200.0,4.0,13.7,1012.3,7.7,0.0,NNE,1.5,Dongsi,2014-10-23,144.8421052631579,106.0,0.0,0.0,0.0,0.0
14435,2014,10,23,10,104.0,169.0,5.0,67.0,1300.0,7.0,14.2,1011.9,7.5,0.0,NNE,1.3,Dongsi,2014-10-23,151.1578947368421,109.5,0.0,0.0,0.0,0.0
14436,2014,10,23,11,111.0,162.0,7.0,66.0,1300.0,12.0,14.6,1010.8,7.6,0.0,NNW,0.7,Dongsi,2014-10-23,158.5263157894737,106.0,0.0,0.0,0.0,0.0
14437,2014,10,23,12,119.0,159.0,9.0,71.0,1300.0,15.0,15.0,1009.6,7.8,0.0,NE,1.1,Dongsi,2014-10-23,166.94736842105263,104.5,0.0,0.0,0.0,0.0
14438,2014,10,23,13,119.0,181.0,13.0,81.0,1400.0,13.0,15.4,1008.7,7.9,0.0,E,1.1,Dongsi,2014-10-23,166.94736842105263,115.5,0.0,0.0,0.0,50.416666666666664
14439,2014,10,23,14,125.0,177.0,17.0,84.0,1400.0,18.0,16.2,1008.2,8.2,0.0,SE,1.5,Dongsi,2014-10-23,173.26315789473682,113.5,0.0,0.0,0.0,51.666666666666664
14440,2014,10,23,15,126.0,183.0,26.0,95.0,1500.0,18.0,15.9,1008.1,8.1,0.0,ESE,1.2,Dongsi,2014-10-23,174.31578947368422,116.5,0.0,0.0,0.0,56.25
14441,2014,10,23,16,128.0,200.0,31.0,110.0,1700.0,17.0,14.2,1008.1,8.6,0.0,SE,0.8,Dongsi,2014-10-23,176.42105263157893,125.0,0.0,0.0,0.0,62.5
14442,2014,10,23,17,144.0,213.0,34.0,127.0,1800.0,8.0,12.3,1008.4,8.6,0.0,SE,0.7,Dongsi,2014-10-23,193.26315789473682,131.5,0.0,0.0,0.0,69.58333333333334
14443,2014,10,23,18,138.0,217.0,32.0,134.0,1900.0,2.0,10.9,1008.8,8.8,0.0,NW,0.5,Dongsi,2014-10-23,186.9473684210526,133.5,0.0,0.0,0.0,72.5
14444,2014,10,23,19,134.0,223.0,28.0,127.0,2300.0,2.0,10.4,1008.9,9.0,0.0,E,0.4,Dongsi,2014-10-23,182.73684210526315,136.5,0.0,0.0,0.0,69.58333333333334
14445,2014,10,23,20,150.0,230.0,23.0,123.0,2700.0,2.0,10.0,1009.1,8.9,0.0,NNE,0.5,Dongsi,2014-10-23,199.57894736842104,140.0,0.0,0.0,0.0,67.91666666666667
14446,2014,10,23,21,162.0,228.0,21.0,119.0,2800.0,2.0,9.7,1008.9,8.9,0.0,ENE,0.5,Dongsi,2014-10-23,211.6,139.0,0.0,0.0,0.0,66.25
14447,2014,10,23,22,162.0,230.0,18.0,117.0,3000.0,2.0,9.2,1008.5,8.6,0.0,NNE,0.8,Dongsi,2014-10-23,211.6,140.0,0.0,0.0,0.0,65.41666666666667
14448,2014,10,23,23,189.0,278.0,13.0,117.0,4100.0,3.0,9.0,1008.2,8.5,0.0,E,0.5,Dongsi,2014-10-23,238.6,164.0,0.0,51.25,0.0,65.41666666666667
14449,2014,10,24,0,173.0,264.0,11.0,120.0,4300.0,2.0,10.1,1008.3,9.6,0.0,NE,0.0,Dongsi,2014-10-24,222.6,157.0,0.0,53.75,0.0,66.66666666666667
14450,2014,10,24,1,169.0,273.0,10.0,113.0,3600.0,2.0,9.2,1008.2,8.6,0.0,WSW,0.6,Dongsi,2014-10-24,218.6,161.5,0.0,0.0,0.0,63.75
14451,2014,10,24,2,164.0,244.0,10.0,103.0,3000.0,2.0,8.5,1007.9,8.1,0.0,SSW,0.3,Dongsi,2014-10-24,213.6,147.0,0.0,0.0,0.0,59.583333333333336
14452,2014,10,24,3,151.0,226.0,10.0,99.0,2500.0,2.0,8.1,1007.6,7.7,0.0,E,0.5,Dongsi,2014-10-24,200.6,138.0,0.0,0.0,0.0,57.916666666666664
14453,2014,10,24,4,148.0,217.0,8.0,91.0,2400.0,2.0,7.7,1007.7,7.4,0.0,ESE,0.0,Dongsi,2014-10-24,197.4736842105263,133.5,0.0,0.0,0.0,54.583333333333336
14454,2014,10,24,5,141.0,201.0,7.0,87.0,2000.0,2.0,7.7,1007.6,7.4,0.0,ESE,0.7,Dongsi,2014-10-24,190.10526315789474,125.5,0.0,0.0,0.0,52.916666666666664
14455,2014,10,24,6,142.0,203.0,7.0,91.0,1900.0,2.0,7.5,1007.9,7.4,0.0,SSE,0.5,Dongsi,2014-10-24,191.15789473684208,126.5,0.0,0.0,0.0,54.583333333333336
14456,2014,10,24,7,141.0,213.0,6.0,89.0,1900.0,2.0,8.8,1008.5,8.7,0.0,SE,0.6,Dongsi,2014-10-24,190.10526315789474,131.5,0.0,0.0,0.0,53.75
14457,2014,10,24,8,142.0,232.0,6.0,91.0,2100.0,2.0,11.2,1008.8,10.7,0.0,SE,0.4,Dongsi,2014-10-24,191.15789473684208,141.0,0.0,0.0,0.0,54.583333333333336
14458,2014,10,24,9,153.0,239.0,8.0,94.0,2100.0,2.0,13.8,1008.6,9.6,0.0,NE,0.9,Dongsi,2014-10-24,202.6,144.5,0.0,0.0,0.0,55.833333333333336
